#t	Phi[0]	Phi[1]	Phi[2]	Phi[3]	Phi[4]	Phi[5]	Phi[6]	Phi[7]	Phi[8]	Phi[9]	Phi[10]	Phi[11]	Phi[12]	Phi[13]	Phi[14]	Phi[15]	Phi[16]	Phi[17]	Phi[18]	Phi[19]	Phi[20]	Phi[21]	Phi[22]	Phi[23]	Phi[24]	Phi[25]	Phi[26]	Phi[27]	Phi[28]	Phi[29]	Phi[30]	Phi[31]	Phi[32]	Phi[33]	Phi[34]	Phi[35]	Phi[36]	Phi[37]	Phi[38]	Phi[39]	Phi[40]	Phi[41]	Phi[42]	Phi[43]	Phi[44]	Phi[45]	Phi[46]	Phi[47]	Phi[48]	Phi[49]	Phi[50]	Phi[51]	Phi[52]	Phi[53]	Phi[54]	Phi[55]	Phi[56]	Phi[57]	Phi[58]	Phi[59]	Phi[60]	Phi[61]	Phi[62]	Phi[63]	Phi[64]	Phi[65]	Phi[66]	Phi[67]	Phi[68]	Phi[69]	Phi[70]	Phi[71]	Phi[72]	Phi[73]	Phi[74]	Phi[75]	Phi[76]	Phi[77]	Phi[78]	Phi[79]	Phi[80]	Phi[81]	Phi[82]	Phi[83]	Phi[84]	Phi[85]	Phi[86]	Phi[87]	Phi[88]	Phi[89]	Phi[90]	Phi[91]	Phi[92]	Phi[93]	Phi[94]	Phi[95]	Phi[96]	Phi[97]	Phi[98]	Phi[99]	Phi[100]	Phi[101]	Phi[102]	Phi[103]	Phi[104]	Phi[105]	Phi[106]	Phi[107]	Phi[108]	Phi[109]	Phi[110]	Phi[111]	Phi[112]	Phi[113]	Phi[114]	Phi[115]	Phi[116]	Phi[117]	Phi[118]	Phi[119]	Phi[120]
t	0	3.8147e-07	7.62939e-07	1.52588e-06	3.05176e-06	6.10352e-06	1.2207e-05	2.44141e-05	4.88281e-05	9.76563e-05	0.000195313	0.000390625	0.00078125	0.0015625	0.003125	0.00625	0.0125	0.025	0.05	0.1	0.2	0.4	0.8	1.2	1.6	2	2.4	2.8	3.2	3.6	4	4.4	4.8	5.2	5.6	6	6.4	6.8	7.2	7.6	8	8.4	8.8	9.2	9.6	10	10.4	10.8	11.2	11.6	12	12.4	12.8	13.2	13.6	14	14.4	14.8	15.2	15.6	16	16.4	16.8	17.2	17.6	18	18.4	18.8	19.2	19.6	20	20.4	20.8	21.2	21.6	22	22.4	22.8	23.2	23.6	24	24.4	24.8	25.2	25.6	26	26.4	26.8	27.2	27.6	28	28.4	28.8	29.2	29.6	30	30.4	30.8	31.2	31.6	32	32.4	32.8	33.2	33.6	34	34.4	34.8	35.2	35.6	36	36.4	36.8	37.2	37.6	38	38.4	38.8	39.2	39.6	40
0.536871	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999992	0.999966	0.999866	0.999465	0.997876	0.991781	0.971001	0.907432	0.845995	0.802886	0.776723	0.762119	0.755173	0.753852	0.757386	0.765851	0.779978	0.800995	0.830197	0.867722	0.910241	0.948854	0.971029	0.968441	0.943812	0.908267	0.872925	0.844042	0.823504	0.811017	0.805639	0.806387	0.812245	0.821885	0.83322	0.843068	0.847377	0.842371	0.826239	0.800069	0.767532	0.733872	0.704021	0.680699	0.664386	0.654441	0.64987	0.649541	0.652101	0.655774	0.658248	0.656827	0.649	0.633288	0.610018	0.581505	0.551357	0.523161	0.499387	0.481086	0.468239	0.460231	0.456139	0.454802	0.454777	0.45431	0.451447	0.444378	0.431954	0.414169	0.392311	0.36861	0.345514	0.324992	0.308205	0.295544	0.286808	0.28139	0.278411	0.276795	0.275299	0.272605	0.267496	0.259137	0.247359	0.232778	0.216642	0.200408	0.185341	0.172518	0.162588	0.155521	0.150868	0.14798	0.146123	0.144512	0.142358	0.138954	0.133802	0.126759	0.118122	0.108576	0.0990135	0.0902786	0.0829594	0.0773036
0.60398	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999991	0.999962	0.999849	0.999398	0.997613	0.99079	0.967838	0.898956	0.834699	0.791162	0.765394	0.751225	0.74458	0.74344	0.747076	0.755618	0.769865	0.79116	0.820992	0.859753	0.904241	0.945144	0.968842	0.966088	0.939862	0.902357	0.865461	0.835578	0.814446	0.801611	0.796038	0.796703	0.80259	0.812368	0.823922	0.833979	0.838308	0.832949	0.816012	0.788671	0.754805	0.719928	0.689181	0.665298	0.648645	0.63847	0.633713	0.633223	0.635646	0.639202	0.641547	0.639926	0.631746	0.615482	0.591494	0.562218	0.531418	0.502786	0.478792	0.460416	0.447553	0.439523	0.435375	0.433947	0.433807	0.433207	0.430193	0.422947	0.410326	0.392355	0.370382	0.346697	0.323773	0.303554	0.287136	0.274832	0.266381	0.261147	0.258256	0.256652	0.255131	0.252413	0.247319	0.239056	0.227487	0.213255	0.197615	0.182004	0.167646	0.155538	0.146239	0.139672	0.135375	0.132719	0.131003	0.12949	0.127443	0.124203	0.119317	0.112674	0.104575	0.0956853	0.0868472	0.0788396	0.0721873	0.0670927
0.671089	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.99999	0.999958	0.999832	0.999331	0.997351	0.989805	0.964752	0.890918	0.824293	0.78056	0.755222	0.741454	0.735069	0.734074	0.737787	0.746381	0.760715	0.782234	0.812598	0.85244	0.898692	0.941689	0.9668	0.963897	0.936211	0.896943	0.858671	0.827911	0.806255	0.793105	0.787345	0.787923	0.793818	0.803702	0.815439	0.825671	0.830015	0.824344	0.806701	0.778336	0.743309	0.707374	0.675853	0.651489	0.634542	0.62416	0.61923	0.618584	0.620871	0.624312	0.626541	0.624749	0.616277	0.599556	0.574974	0.545074	0.513754	0.484789	0.460646	0.442238	0.42938	0.421341	0.417147	0.41564	0.4154	0.41469	0.411557	0.404184	0.391432	0.373356	0.351353	0.327758	0.305058	0.285167	0.26912	0.257161	0.248979	0.243918	0.241109	0.239522	0.237989	0.235265	0.230212	0.222071	0.210736	0.196869	0.181721	0.166709	0.153011	0.141552	0.132816	0.126687	0.122698	0.12024	0.118647	0.117223	0.115276	0.112192	0.107558	0.101283	0.0936737	0.0853695	0.0771667	0.0697859	0.0636984	0.0590708
0.738198	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999988	0.999954	0.999816	0.999264	0.997088	0.988826	0.961738	0.88328	0.814664	0.770902	0.746004	0.732601	0.726438	0.725562	0.729331	0.737958	0.752356	0.774058	0.804881	0.845679	0.893528	0.938455	0.964884	0.961846	0.932816	0.891947	0.852445	0.820904	0.798778	0.785338	0.779401	0.779888	0.785776	0.795743	0.807633	0.818016	0.822372	0.816424	0.798157	0.768887	0.732835	0.695967	0.663768	0.638984	0.621778	0.611209	0.606116	0.60532	0.607475	0.610806	0.61293	0.610993	0.602275	0.585172	0.560094	0.529678	0.497938	0.468719	0.444479	0.426067	0.41323	0.405192	0.400961	0.399385	0.399057	0.398254	0.39503	0.387566	0.374733	0.356613	0.334639	0.311183	0.288739	0.269187	0.253504	0.241875	0.233946	0.229047	0.226316	0.22475	0.223212	0.220497	0.215502	0.207499	0.19641	0.182909	0.168241	0.153795	0.140708	0.129839	0.121605	0.115861	0.11214	0.109855	0.108368	0.107024	0.10517	0.102234	0.097832	0.091896	0.0847288	0.0769468	0.0693024	0.0624647	0.0568598	0.0526257
0.805306	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999987	0.99995	0.999799	0.999198	0.996827	0.987854	0.958793	0.876008	0.805717	0.762048	0.737587	0.724513	0.718543	0.717763	0.721572	0.730219	0.744662	0.766515	0.797737	0.83939	0.888697	0.935413	0.963078	0.959917	0.929643	0.887311	0.846697	0.814453	0.791899	0.778192	0.772085	0.772479	0.778351	0.788382	0.800403	0.810918	0.815284	0.80909	0.790265	0.760189	0.723222	0.685523	0.652723	0.627568	0.610131	0.59939	0.594144	0.593205	0.595234	0.598459	0.600488	0.598426	0.589503	0.572078	0.546582	0.515735	0.483653	0.45424	0.429941	0.411547	0.398743	0.390713	0.386453	0.384816	0.384411	0.383531	0.380235	0.372709	0.359834	0.341711	0.319811	0.296529	0.274358	0.255147	0.239818	0.228502	0.220811	0.216062	0.213406	0.211863	0.210328	0.207631	0.202703	0.194848	0.184009	0.170868	0.15666	0.142746	0.130223	0.119889	0.112106	0.106703	0.103218	0.101082	0.0996892	0.0984167	0.0966498	0.09385	0.0896636	0.0840365	0.0772688	0.069953	0.0628014	0.0564374	0.0512483	0.0473496
0.872415	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999986	0.999945	0.999782	0.999131	0.996565	0.986887	0.955913	0.869072	0.797375	0.753888	0.729852	0.717075	0.71127	0.710568	0.714405	0.723061	0.737536	0.759515	0.791087	0.833511	0.884156	0.932541	0.961369	0.958097	0.926666	0.882987	0.84136	0.808477	0.78553	0.771573	0.765304	0.765604	0.771452	0.781534	0.793667	0.804299	0.808675	0.802259	0.782934	0.752134	0.714344	0.675898	0.642559	0.617073	0.599428	0.58853	0.583141	0.582065	0.583972	0.587098	0.58904	0.586872	0.577774	0.560076	0.534226	0.503017	0.470655	0.441095	0.416767	0.398407	0.385645	0.377628	0.373345	0.371655	0.371183	0.370237	0.366885	0.35932	0.34643	0.328339	0.306543	0.283458	0.261571	0.242698	0.22771	0.216691	0.209223	0.204615	0.20203	0.20051	0.198983	0.19631	0.191456	0.183753	0.173162	0.160371	0.146603	0.133188	0.121185	0.111337	0.103959	0.0988593	0.0955821	0.0935781	0.0922684	0.0910609	0.0893743	0.0867011	0.0827125	0.0773671	0.0709605	0.0640622	0.0573474	0.0513991	0.0465714	0.0429612
0.939524	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999985	0.999941	0.999765	0.999064	0.996304	0.985926	0.953096	0.862447	0.789572	0.746331	0.722701	0.710194	0.704532	0.703894	0.707748	0.716405	0.730901	0.752985	0.784867	0.827991	0.879872	0.929819	0.959746	0.956373	0.923861	0.878936	0.836379	0.80291	0.779601	0.765408	0.758984	0.759191	0.765009	0.77513	0.787361	0.798099	0.802483	0.795868	0.776091	0.744636	0.706102	0.666979	0.633153	0.607369	0.589536	0.578492	0.572968	0.571762	0.573553	0.576585	0.578447	0.576187	0.566942	0.549011	0.522859	0.491344	0.458753	0.429084	0.40475	0.386436	0.373721	0.365723	0.361422	0.359686	0.359155	0.358152	0.354758	0.347171	0.334289	0.316253	0.294584	0.271711	0.250113	0.231571	0.216911	0.206173	0.198914	0.194438	0.19192	0.190425	0.188909	0.186265	0.181489	0.173938	0.163591	0.151138	0.137786	0.124838	0.113314	0.103911	0.0968975	0.0920697	0.0889774	0.0870903	0.0858543	0.0847058	0.0830932	0.080537	0.0767302	0.0716419	0.0655624	0.0590389	0.0527133	0.0471321	0.0426209	0.0392612
1.00663	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999984	0.999937	0.999749	0.998998	0.996044	0.984971	0.950338	0.856109	0.782251	0.739303	0.71606	0.703794	0.698257	0.697671	0.701536	0.710187	0.724694	0.746866	0.779025	0.822789	0.875816	0.927231	0.958202	0.954735	0.921209	0.875125	0.831711	0.7977	0.774054	0.75964	0.753066	0.753181	0.758966	0.769117	0.781434	0.792265	0.796659	0.789864	0.769677	0.737626	0.698412	0.658672	0.624405	0.59835	0.580346	0.569167	0.563516	0.562187	0.563867	0.566809	0.568599	0.566259	0.556888	0.538758	0.512347	0.480573	0.447795	0.418046	0.393725	0.375466	0.362804	0.354828	0.350514	0.348737	0.348154	0.347103	0.343677	0.336081	0.323224	0.305263	0.283736	0.261086	0.239777	0.221558	0.207212	0.19674	0.189677	0.185325	0.182871	0.181401	0.179898	0.177287	0.172591	0.16519	0.155081	0.142951	0.129994	0.117482	0.106401	0.0974033	0.0907211	0.0861377	0.0832109	0.081428	0.080258	0.0791632	0.0776188	0.0751706	0.0715309	0.0666777	0.060895	0.0547096	0.0487322	0.0434771	0.039245	0.0361047
1.07374	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999983	0.999933	0.999732	0.998931	0.995784	0.984022	0.947637	0.85004	0.775366	0.73274	0.709863	0.697817	0.692388	0.691844	0.695712	0.704353	0.718864	0.741111	0.773518	0.817868	0.871965	0.924766	0.956728	0.953176	0.918694	0.871528	0.827317	0.792804	0.768843	0.75422	0.747502	0.747526	0.753274	0.763449	0.775841	0.786759	0.791161	0.784202	0.763642	0.731046	0.69121	0.650903	0.616232	0.58993	0.57177	0.560466	0.554695	0.553249	0.554823	0.55768	0.559404	0.556995	0.547516	0.529215	0.502582	0.470587	0.437656	0.407853	0.383558	0.365363	0.352756	0.344806	0.340482	0.33867	0.338041	0.336949	0.333499	0.325905	0.313086	0.295213	0.273842	0.251419	0.230398	0.212493	0.198446	0.188226	0.181348	0.177113	0.174719	0.173274	0.171787	0.16921	0.164593	0.157341	0.147461	0.135642	0.123058	0.110954	0.100283	0.0916565	0.0852752	0.0809128	0.0781348	0.0764453	0.0753346	0.0742888	0.0728074	0.070459	0.0669732	0.0623351	0.0568227	0.0509432	0.045279	0.0403152	0.0363307	0.033384
1.20796	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999981	0.999925	0.999698	0.998798	0.995264	0.982139	0.942396	0.838632	0.762742	0.720821	0.698619	0.686957	0.68171	0.681227	0.685088	0.693694	0.708195	0.730553	0.763381	0.808769	0.864803	0.920156	0.953967	0.950262	0.914026	0.864892	0.819245	0.783827	0.759292	0.744283	0.737296	0.737143	0.742811	0.753014	0.765531	0.776597	0.781017	0.773773	0.752555	0.718998	0.678059	0.63675	0.601366	0.574633	0.556197	0.544669	0.538679	0.537015	0.538392	0.541091	0.542698	0.540174	0.530523	0.511948	0.484957	0.452615	0.419461	0.389609	0.365402	0.347348	0.334862	0.326971	0.322638	0.320766	0.32006	0.318901	0.315421	0.307854	0.295138	0.27747	0.256431	0.234471	0.214013	0.196706	0.18322	0.173464	0.166925	0.162903	0.16062	0.159223	0.15777	0.155264	0.150805	0.143837	0.13439	0.123148	0.111249	0.099886	0.089948	0.0819781	0.0761228	0.0721432	0.0696213	0.0680917	0.067083	0.0661227	0.0647531	0.0625821	0.0593686	0.0551092	0.0500694	0.0447207	0.0395954	0.0351291	0.0315643	0.0289429
1.34218	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999979	0.999916	0.999665	0.998665	0.994747	0.980277	0.937357	0.828099	0.751425	0.71024	0.688633	0.677286	0.672177	0.67173	0.67557	0.68413	0.698607	0.721044	0.75422	0.800504	0.858255	0.915916	0.951422	0.947584	0.909767	0.858881	0.811967	0.775749	0.750702	0.735342	0.728104	0.727782	0.733366	0.74358	0.756197	0.767389	0.771828	0.764344	0.742566	0.708186	0.666297	0.624122	0.588126	0.561027	0.542356	0.530633	0.524448	0.522587	0.523783	0.526341	0.527847	0.525235	0.515458	0.496677	0.469419	0.436827	0.403532	0.373688	0.3496	0.331701	0.319342	0.311516	0.307184	0.305268	0.304499	0.303291	0.2998	0.292282	0.279694	0.262254	0.241561	0.220062	0.200142	0.183393	0.17042	0.161082	0.154845	0.151013	0.14883	0.14748	0.146063	0.143628	0.139321	0.13262	0.123573	0.112854	0.101569	0.0908573	0.0815544	0.0741451	0.0687339	0.0650746	0.0627653	0.0613681	0.0604441	0.0595564	0.0582831	0.0562649	0.0532848	0.0493476	0.0447066	0.0398018	0.0351231	0.0310651	0.0278417	0.0254825
1.4764	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999994	0.999977	0.999908	0.999631	0.998532	0.99423	0.978436	0.932506	0.818335	0.741201	0.700746	0.679659	0.668572	0.663567	0.663138	0.666947	0.675456	0.689899	0.712392	0.745861	0.792929	0.852219	0.911986	0.949058	0.945106	0.90585	0.853387	0.805339	0.768402	0.742891	0.727209	0.719738	0.719255	0.724753	0.734967	0.747666	0.758968	0.763427	0.755738	0.733479	0.698384	0.655664	0.612731	0.576203	0.548787	0.529913	0.518019	0.511659	0.50962	0.510653	0.513082	0.514501	0.511822	0.501952	0.483019	0.45556	0.42279	0.389415	0.359619	0.33567	0.317933	0.305704	0.297948	0.293625	0.291675	0.290856	0.289612	0.286124	0.278669	0.266223	0.249023	0.22868	0.20763	0.188223	0.171993	0.159488	0.150529	0.144563	0.140901	0.13881	0.137505	0.136125	0.13376	0.129597	0.123146	0.114465	0.104223	0.0934879	0.0833528	0.0746045	0.0676792	0.0626476	0.05926	0.0571301	0.0558443	0.054992	0.0541666	0.0529769	0.0510915	0.0483134	0.0446531	0.0403525	0.0358238	0.0315205	0.0278032	0.0248622	0.0227187
1.61061	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999994	0.999975	0.999899	0.999598	0.998399	0.993716	0.976613	0.92783	0.809253	0.731902	0.69215	0.67152	0.660647	0.655721	0.655298	0.65907	0.667524	0.681926	0.704458	0.738176	0.785938	0.84662	0.908323	0.94685	0.942797	0.902222	0.848325	0.799252	0.761664	0.735729	0.71975	0.712062	0.711425	0.716838	0.727045	0.73981	0.751209	0.755689	0.747825	0.725145	0.689422	0.645968	0.602364	0.565367	0.537676	0.518626	0.506581	0.500065	0.497864	0.498748	0.50106	0.502404	0.499673	0.489736	0.47069	0.443083	0.410188	0.376779	0.34706	0.323263	0.305692	0.293594	0.285911	0.281604	0.279629	0.27877	0.277498	0.274022	0.266639	0.254343	0.237389	0.217392	0.196776	0.177854	0.162107	0.150032	0.141417	0.135697	0.13219	0.130182	0.128919	0.127575	0.125279	0.121252	0.115032	0.106689	0.0968792	0.0866398	0.0770182	0.0687583	0.0622545	0.057551	0.0543968	0.0524201	0.0512292	0.0504382	0.0496668	0.0485503	0.0467812	0.0441791	0.040759	0.0367519	0.0325454	0.0285617	0.0251324	0.022429	0.0204655
1.74483	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999973	0.999891	0.999565	0.998267	0.993202	0.97481	0.923317	0.800778	0.723393	0.684309	0.664078	0.653384	0.648519	0.648091	0.651821	0.660218	0.674576	0.697132	0.731064	0.779446	0.841397	0.904891	0.944778	0.940636	0.898843	0.843631	0.793623	0.755441	0.729116	0.712862	0.70497	0.704187	0.709516	0.719709	0.732531	0.744015	0.748516	0.740501	0.717451	0.681171	0.637062	0.592859	0.555446	0.527514	0.50831	0.496133	0.489475	0.487128	0.487875	0.490081	0.491358	0.488587	0.478603	0.459475	0.431759	0.398782	0.365373	0.335753	0.312117	0.294714	0.282747	0.275139	0.270852	0.268859	0.267967	0.266676	0.263217	0.255912	0.243771	0.227062	0.207404	0.187206	0.168741	0.153444	0.141765	0.133464	0.127967	0.1246	0.122669	0.121446	0.120137	0.117907	0.114007	0.108002	0.0999699	0.0905546	0.0807629	0.0716012	0.0637742	0.0576408	0.0532234	0.0502716	0.0484273	0.0473182	0.0465802	0.045856	0.044804	0.0431373	0.0406898	0.0374798	0.0337281	0.0298005	0.0260919	0.0229091	0.0204079	0.0185968
1.87905	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999971	0.999883	0.999531	0.998134	0.99269	0.973025	0.918958	0.792848	0.715566	0.677111	0.65723	0.646686	0.641865	0.641425	0.645112	0.65345	0.667761	0.69033	0.724447	0.773387	0.836501	0.901662	0.942825	0.938603	0.895679	0.839256	0.788387	0.749658	0.722972	0.706462	0.698379	0.697458	0.702704	0.71288	0.725749	0.73731	0.741833	0.733686	0.710308	0.67353	0.628831	0.584088	0.546305	0.51816	0.498823	0.486527	0.479743	0.477261	0.477882	0.479991	0.481209	0.478408	0.468393	0.449206	0.421414	0.388387	0.355005	0.325499	0.302029	0.284795	0.272958	0.265426	0.261163	0.259157	0.258239	0.256933	0.253497	0.246271	0.234286	0.217819	0.198491	0.178693	0.160661	0.145783	0.13447	0.126457	0.121164	0.117924	0.116063	0.114878	0.113604	0.111435	0.107656	0.10185	0.094104	0.0850497	0.0756645	0.0669167	0.0594759	0.0536704	0.0495047	0.0467301	0.0450012	0.0439632	0.0432714	0.0425888	0.041594	0.0400183	0.0377075	0.0346826	0.031155	0.027471	0.0240015	0.0210321	0.0187048	0.0170245
2.01327	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999992	0.999969	0.999874	0.999498	0.998002	0.992179	0.971257	0.914744	0.785409	0.708332	0.670463	0.650892	0.640473	0.635685	0.635227	0.638868	0.647148	0.661409	0.683984	0.718262	0.767707	0.831894	0.898611	0.940978	0.936684	0.892704	0.835156	0.783493	0.744256	0.717236	0.700486	0.692224	0.691172	0.696337	0.706492	0.7194	0.731031	0.735576	0.727314	0.703643	0.666417	0.621184	0.575952	0.537835	0.509503	0.490047	0.477647	0.470748	0.468144	0.468649	0.470669	0.471835	0.46901	0.458975	0.43975	0.411907	0.378856	0.345523	0.316142	0.292842	0.275774	0.264066	0.256609	0.252373	0.250358	0.249419	0.248104	0.244693	0.23755	0.225718	0.209489	0.190481	0.171065	0.153441	0.138954	0.12798	0.120233	0.115126	0.112003	0.110207	0.109058	0.107816	0.105707	0.10204	0.0964188	0.0889373	0.0802143	0.0711994	0.0628261	0.0557321	0.0502187	0.0462761	0.0436578	0.0420304	0.0410548	0.0404036	0.039758	0.0388143	0.0373197	0.0351307	0.0322701	0.0289406	0.0254711	0.0222112	0.0194279	0.0172521	0.015685
2.14748	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999992	0.999966	0.999866	0.999464	0.997869	0.99167	0.969507	0.910666	0.778412	0.701617	0.664294	0.644995	0.634683	0.629917	0.629438	0.633032	0.641254	0.655463	0.678037	0.712456	0.762362	0.827543	0.895719	0.939224	0.934866	0.889897	0.831299	0.778897	0.739189	0.711856	0.694882	0.686451	0.685273	0.69036	0.700492	0.713434	0.725128	0.729695	0.721331	0.697397	0.659765	0.614046	0.568369	0.529951	0.501452	0.481893	0.469399	0.462397	0.45968	0.460078	0.462015	0.463134	0.460293	0.450248	0.430999	0.403125	0.370073	0.336803	0.307556	0.284427	0.267524	0.255942	0.248561	0.244353	0.242334	0.241378	0.240056	0.236673	0.229612	0.217933	0.201935	0.183235	0.164184	0.146947	0.132826	0.122167	0.114664	0.109729	0.106714	0.104978	0.103862	0.102652	0.100598	0.0970359	0.0915877	0.0843508	0.0759328	0.0672567	0.0592237	0.0524426	0.0471913	0.0434477	0.0409683	0.0394308	0.0385103	0.0378952	0.0372824	0.0363846	0.0349628	0.0328829	0.030169	0.0270159	0.0237366	0.0206619	0.0180426	0.0159995	0.0145313
2.41592	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999991	0.999962	0.999849	0.999397	0.997604	0.990655	0.966056	0.902889	0.765591	0.689518	0.65318	0.634346	0.624206	0.619468	0.61894	0.622438	0.630541	0.644643	0.667194	0.70184	0.752547	0.819511	0.890354	0.935963	0.931493	0.884715	0.824214	0.770478	0.729921	0.702024	0.684643	0.675901	0.674491	0.679427	0.689507	0.7025	0.714301	0.718911	0.710377	0.68599	0.647651	0.601079	0.554624	0.515686	0.486908	0.46718	0.454531	0.447348	0.444431	0.444638	0.446426	0.447463	0.4446	0.434556	0.415295	0.387406	0.354398	0.321293	0.292332	0.269546	0.252965	0.241627	0.234395	0.230247	0.228227	0.227245	0.225917	0.222592	0.215691	0.204306	0.188751	0.170634	0.152263	0.135737	0.122284	0.112191	0.105124	0.100495	0.0976709	0.0960413	0.094985	0.093832	0.0918803	0.0885089	0.0833709	0.0765713	0.0686948	0.0606161	0.0531782	0.0469392	0.042138	0.038734	0.0364901	0.035104	0.0342762	0.0337216	0.0331649	0.0323456	0.0310488	0.0291556	0.0266921	0.0238388	0.0208815	0.018119	0.0157746	0.0139532	0.0126496
2.68435	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.99999	0.999958	0.999832	0.99933	0.99734	0.989645	0.96267	0.895577	0.754113	0.678877	0.643384	0.624915	0.614893	0.610158	0.60957	0.612974	0.620963	0.634961	0.657478	0.692306	0.743696	0.812225	0.885458	0.93298	0.928416	0.880015	0.817821	0.762905	0.721596	0.693196	0.675452	0.666431	0.664809	0.669604	0.679629	0.692659	0.704553	0.709205	0.700535	0.675773	0.636838	0.589539	0.54242	0.503049	0.474046	0.454187	0.441413	0.434081	0.430994	0.431035	0.432695	0.433665	0.430793	0.42077	0.401531	0.373673	0.340754	0.307845	0.27918	0.256731	0.240458	0.229354	0.222266	0.218181	0.216167	0.215169	0.213843	0.210578	0.203833	0.192728	0.177589	0.16001	0.14226	0.126372	0.11351	0.103913	0.0972253	0.092859	0.0901999	0.088663	0.0876602	0.0865596	0.0846995	0.0814968	0.0766309	0.0702115	0.0628018	0.0552332	0.0482983	0.0425128	0.0380846	0.0349599	0.0329085	0.0316459	0.0308934	0.0303882	0.0298777	0.0291238	0.0279308	0.0261921	0.0239348	0.0213272	0.0186322	0.0161226	0.0139998	0.0123559	0.0111834
2.95279	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999988	0.999954	0.999816	0.999264	0.997076	0.988639	0.959346	0.888684	0.743763	0.669405	0.634633	0.616452	0.606511	0.601762	0.601112	0.604423	0.612305	0.626202	0.648678	0.683652	0.735633	0.805554	0.880952	0.930227	0.925584	0.87571	0.811991	0.756015	0.714032	0.685181	0.667109	0.657836	0.65602	0.660684	0.670654	0.683712	0.695685	0.700379	0.6916	0.666521	0.627075	0.579147	0.531456	0.491718	0.462534	0.442573	0.429701	0.422244	0.419011	0.418907	0.420455	0.421369	0.418499	0.408511	0.389317	0.36152	0.328722	0.296028	0.267662	0.24554	0.229561	0.21868	0.211731	0.207711	0.205709	0.204702	0.203382	0.200178	0.193583	0.182742	0.167992	0.150911	0.133728	0.118416	0.106081	0.0969217	0.0905671	0.0864309	0.0839157	0.0824603	0.0815055	0.0804524	0.0786748	0.0756224	0.0709969	0.064911	0.0579078	0.0507801	0.0442763	0.038876	0.034762	0.0318711	0.0299801	0.0288199	0.0281297	0.0276656	0.0271939	0.0264952	0.0253897	0.023781	0.0216964	0.0192936	0.0168165	0.0145158	0.0125751	0.0110767	0.010011
3.22123	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999987	0.99995	0.999799	0.999197	0.996812	0.987639	0.95608	0.88217	0.734369	0.660889	0.626732	0.608781	0.598896	0.594123	0.593409	0.59663	0.604409	0.618209	0.640639	0.67573	0.728229	0.7994	0.876774	0.927669	0.922957	0.871735	0.806627	0.749693	0.707099	0.67784	0.659471	0.649968	0.647975	0.652517	0.662431	0.675509	0.687552	0.692287	0.683419	0.65807	0.61818	0.569702	0.521512	0.481461	0.452131	0.432093	0.419142	0.411582	0.408223	0.407992	0.409442	0.410308	0.407445	0.397502	0.378368	0.350655	0.317997	0.28553	0.257462	0.235657	0.219959	0.209289	0.202473	0.198518	0.196532	0.195521	0.194211	0.191066	0.184613	0.174022	0.159634	0.143016	0.126352	0.111563	0.0997014	0.090933	0.0848728	0.0809396	0.0785513	0.077168	0.0762563	0.0752464	0.0735433	0.0706255	0.0662137	0.0604228	0.053777	0.0470342	0.0409041	0.0358351	0.0319896	0.0292973	0.027542	0.026468	0.0258303	0.0254008	0.0249621	0.0243106	0.0232799	0.0217819	0.0198441	0.0176147	0.0153212	0.013196	0.0114078	0.0100306	0.00905364
